"PrÌjmy verejnej spr·vy v mil. EUR, beûnÈ ceny"

" ";"1995Q1";"1995Q2";"1995Q3";"1995Q4";"1996Q1";"1996Q2";"1996Q3";"1996Q4";"1997Q1";"1997Q2";"1997Q3";"1997Q4";"1998Q1";"1998Q2";"1998Q3";"1998Q4";"1999Q1";"1999Q2";"1999Q3";"1999Q4";"2000Q1";"2000Q2";"2000Q3";"2000Q4";"2001Q1";"2001Q2";"2001Q3";"2001Q4";"2002Q1";"2002Q2";"2002Q3";"2002Q4";"2003Q1";"2003Q2";"2003Q3";"2003Q4";"2004Q1";"2004Q2";"2004Q3";"2004Q4";"2005Q1";"2005Q2";"2005Q3";"2005Q4";"2006Q1";"2006Q2";"2006Q3";"2006Q4";"2007Q1";"2007Q2";"2007Q3";"2007Q4";"2008Q1";"2008Q2";"2008Q3";"2008Q4";"2009Q1";"2009Q2";"2009Q3";"2009Q4";"2010Q1";"2010Q2";"2010Q3";"2010Q4";"2011Q1";"2011Q2";"2011Q3";"2011Q4";"2012Q1";"2012Q2";"2012Q3";"2012Q4";"2013Q1";"2013Q2";"2013Q3";"2013Q4";"2014Q1";"2014Q2";"2014Q3";"2014Q4";"2015Q1";"2015Q2";"2015Q3";"2015Q4";"2016Q1";"2016Q2"
"Trhov· produkcia, produkcia pre vlastnÈ koneËnÈ pouûitie a platby za netrhov˙ produkciu"
"  mil. EUR b.c.";"68,27";"64,68";"60,90";"56,62";"136,16";"136,79";"113,55";"114,08";"157,83";"160,16";"182,06";"157,57";"117,57";"129,32";"120,79";"114,38";"181,11";"149,24";"164,18";"181,80";"184,00";"168,57";"175,67";"164,98";"181,08";"166,24";"126,90";"164,08";"168,53";"145,93";"182,01";"259,12";"186,90";"220,59";"226,27";"251,00";"164,69";"167,71";"159,78";"204,89";"353,36";"336,10";"337,76";"387,85";"367,90";"394,05";"390,37";"429,14";"466,39";"452,65";"447,30";"506,72";"416,44";"415,51";"420,96";"452,89";"494,95";"525,21";"508,92";"520,99";"531,27";"557,86";"554,79";"558,00";"617,58";"644,89";"631,16";"632,97";"720,76";"742,47";"723,60";"742,71";"794,97";"819,97";"808,43";"810,08";"798,29";"824,20";"833,63";"834,04";"846,42";"885,83";"862,93";"887,12";"872,69";"889,16"
"Dane z produkcie a dovozu"
"  mil. EUR b.c.";"607,18";"895,41";"579,73";"713,14";"773,65";"705,80";"763,46";"728,54";"726,32";"783,94";"864,47";"741,65";"802,10";"865,13";"816,44";"875,56";"717,93";"876,51";"905,54";"997,62";"862,97";"1 016,52";"979,13";"1 089,54";"923,67";"928,66";"860,68";"1 161,16";"966,81";"980,78";"1 047,27";"1 283,61";"987,69";"1 130,68";"1 230,47";"1 602,66";"1 378,34";"1 221,09";"1 394,93";"1 617,77";"1 434,15";"1 557,32";"1 530,12";"1 740,59";"1 283,62";"1 609,02";"1 577,48";"1 772,64";"1 503,10";"1 677,45";"1 690,51";"2 054,08";"1 596,45";"1 720,26";"1 835,48";"1 926,70";"1 662,14";"1 543,27";"1 620,24";"1 804,36";"1 642,22";"1 618,68";"1 730,92";"1 787,30";"1 704,72";"1 836,97";"1 747,09";"2 088,79";"1 633,88";"1 838,74";"1 794,43";"1 896,17";"1 688,86";"1 953,16";"1 986,08";"2 004,19";"1 836,87";"2 034,90";"2 024,09";"2 149,40";"1 801,79";"2 206,14";"2 194,24";"2 303,62";"1 975,00";"2 254,41"
"Dane typu dane z pridanej hodnoty (DPH)"
"  mil. EUR b.c.";"330,74";"602,54";"288,19";"394,78";"419,07";"384,45";"400,55";"432,12";"418,68";"443,44";"473,08";"386,31";"459,37";"527,88";"417,48";"549,26";"354,01";"488,25";"512,02";"565,03";"475,07";"570,31";"516,60";"605,66";"569,08";"588,20";"515,77";"781,22";"602,70";"564,60";"623,68";"790,85";"592,68";"660,99";"737,50";"1 040,20";"892,29";"714,80";"874,36";"1 025,49";"895,14";"931,79";"976,90";"1 075,88";"810,13";"1 069,84";"1 050,46";"1 173,31";"930,63";"1 028,15";"1 023,04";"1 165,27";"1 099,32";"1 121,49";"1 235,54";"1 165,07";"969,69";"1 057,65";"1 060,16";"1 133,79";"1 023,26";"974,03";"1 060,58";"1 124,23";"1 068,95";"1 156,76";"1 044,55";"1 440,66";"971,43";"1 091,86";"1 073,74";"1 190,68";"1 037,23";"1 199,11";"1 205,27";"1 254,51";"1 160,36";"1 223,91";"1 227,17";"1 409,69";"1 142,28";"1 407,76";"1 311,12";"1 559,02";"1 291,64";"1 418,67"
"DÙchodky z majetku (prijatÈ)"
"  mil. EUR b.c.";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"135,80";"104,69";"145,13";"172,49";"159,11";"120,87";"189,74";"216,98";"165,41";"255,83";"77,33";"118,17";"61,59";"56,04";"50,00";"131,18";"109,60";"115,66";"137,47";"163,07";"158,31";"269,28";"199,37";"160,17";"149,58";"171,54";"370,81";"268,85";"113,50";"204,91";"141,64";"406,94";"134,39";"111,99";"271,43";"441,40";"159,30";"189,21";"226,07";"276,79";"171,20";"181,98";"217,62";"289,80";"136,65";"150,25";"178,50";"175,81";"164,42";"160,73";"151,46";"186,42";"196,37";"201,77";"210,37";"217,84";"127,73";"128,20";"140,70";"272,50";"111,96";"105,00";"99,34";"235,93";"149,46";"131,48";"150,01";"202,12";"158,27";"152,17"
"BeûnÈ dane z dÙchodkov, majetku atÔ. (prijatÈ)"
"  mil. EUR b.c.";"479,21";"501,04";"519,33";"588,08";"459,05";"522,46";"517,83";"582,59";"505,14";"528,20";"549,82";"617,67";"519,50";"590,06";"586,29";"658,53";"671,64";"616,51";"627,00";"611,70";"622,72";"599,48";"554,60";"537,14";"657,67";"686,15";"620,23";"561,01";"600,05";"712,94";"648,48";"624,58";"710,45";"691,96";"761,10";"720,84";"709,10";"818,01";"673,42";"739,25";"808,31";"753,70";"762,93";"830,05";"914,62";"897,86";"818,13";"951,17";"949,31";"1 032,16";"986,48";"1 074,28";"1 013,21";"1 173,85";"1 169,88";"1 244,22";"887,54";"930,91";"913,50";"1 006,72";"835,80";"948,20";"958,50";"1 069,56";"903,58";"1 012,21";"1 022,88";"1 114,76";"953,54";"1 059,92";"1 062,68";"1 151,69";"1 075,97";"1 179,50";"1 154,05";"1 305,00";"1 199,05";"1 308,01";"1 272,55";"1 427,11";"1 318,49";"1 463,02";"1 445,01";"1 598,67";"1 326,71";"1 458,15"
"»istÈ soci·lne prÌspevky (prijatÈ)"
"  mil. EUR b.c.";"686,65";"697,24";"741,95";"790,18";"788,65";"813,75";"886,68";"951,94";"834,40";"856,70";"910,61";"998,74";"942,21";"950,61";"993,49";"1 025,89";"933,68";"957,31";"988,68";"1 075,52";"1 125,87";"999,84";"1 085,44";"1 217,26";"1 104,36";"1 222,17";"1 205,54";"1 330,58";"1 251,71";"1 278,14";"1 344,32";"1 537,31";"1 358,11";"1 363,65";"1 434,72";"1 558,63";"1 366,55";"1 452,55";"1 483,09";"1 739,48";"1 477,74";"1 541,22";"1 522,81";"1 819,37";"1 584,17";"1 655,12";"1 598,39";"1 769,87";"1 719,50";"1 862,82";"1 758,31";"2 005,56";"1 897,28";"2 003,04";"2 046,14";"2 134,71";"1 996,21";"1 937,69";"1 970,65";"2 138,33";"1 976,94";"2 098,98";"2 091,27";"2 156,68";"2 089,17";"2 151,50";"2 149,11";"2 332,12";"2 187,42";"2 232,64";"2 265,03";"2 422,62";"2 501,83";"2 412,82";"2 502,69";"2 589,45";"2 449,86";"2 586,78";"2 573,75";"2 749,72";"2 586,88";"2 699,97";"2 724,41";"3 031,05";"2 714,15";"2 821,18"
"SkutoËnÈ soci·lne prÌspevky zamestn·vateæov"
"  mil. EUR b.c.";"421,33";"449,40";"471,38";"506,94";"475,96";"512,44";"546,17";"591,51";"527,43";"563,76";"592,96";"650,64";"591,14";"623,23";"643,20";"674,70";"573,77";"613,80";"627,84";"686,44";"694,84";"663,10";"704,46";"787,97";"666,15";"758,56";"747,86";"827,70";"735,86";"787,20";"816,13";"928,26";"794,89";"837,56";"868,85";"947,66";"764,42";"850,13";"859,96";"1 003,64";"783,96";"860,79";"841,53";"1 005,53";"761,23";"942,41";"861,66";"948,52";"867,37";"983,34";"943,22";"1 119,86";"1 049,13";"1 088,32";"1 183,24";"1 143,91";"1 008,79";"966,28";"1 137,74";"1 193,64";"1 059,11";"1 161,23";"1 144,26";"1 214,60";"1 057,60";"1 159,33";"1 161,73";"1 272,24";"1 136,30";"1 211,96";"1 223,40";"1 297,02";"1 387,63";"1 332,08";"1 390,98";"1 444,85";"1 364,42";"1 467,55";"1 438,32";"1 561,28";"1 468,25";"1 556,42";"1 555,42";"1 702,67";"1 508,99";"1 574,16"
"ImputovanÈ soci·lne prÌspevky zamestn·vateæov"
"  mil. EUR b.c.";"7,20";"3,69";"1,89";"1,69";"3,42";"3,52";"4,91";"5,08";"6,24";"7,77";"0,76";"2,92";"3,25";"3,88";"3,92";"5,11";"5,98";"6,04";"5,94";"6,31";"4,91";"4,62";"4,58";"5,21";"4,55";"6,01";"5,48";"6,74";"5,05";"5,98";"7,07";"13,71";"12,16";"10,99";"12,85";"18,89";"12,62";"13,88";"15,84";"21,98";"10,47";"11,80";"14,25";"19,47";"14,33";"16,82";"16,29";"22,17";"17,40";"18,86";"18,45";"24,81";"18,10";"21,65";"20,55";"25,89";"20,42";"23,86";"22,67";"28,83";"31,43";"34,23";"32,41";"40,73";"41,53";"35,21";"32,43";"39,16";"28,19";"28,52";"27,01";"36,38";"38,61";"33,79";"26,48";"43,42";"31,32";"35,09";"36,67";"50,29";"41,10";"37,38";"42,08";"50,30";"37,80";"43,93"
"OstatnÈ beûnÈ transfery (prijatÈ)"
"  mil. EUR b.c.";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"81,19";"75,55";"83,45";"86,87";"126,88";"135,46";"131,04";"127,36";"141,93";"122,93";"111,68";"109,49";"102,58";"104,85";"111,14";"121,50";"94,63";"100,11";"123,71";"114,73";"33,96";"52,63";"54,54";"76,06";"100,27";"75,09";"82,95";"103,47";"138,24";"195,49";"74,20";"327,39";"53,09";"61,03";"45,97";"76,85";"314,31";"271,10";"244,89";"325,46";"341,04";"351,30";"230,51";"352,01";"321,84";"264,66";"225,66";"215,63";"357,56";"403,19";"407,66";"415,31";"350,07";"273,74";"328,97";"394,44";"333,74";"385,89";"380,77";"377,31";"309,44";"336,73";"309,35";"482,51";"318,04";"486,33";"467,43";"885,36";"473,53";"548,05"
"Kapit·lovÈ transfery, prijatÈ "
"  mil. EUR b.c.";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"1,93";"6,51";"8,53";"26,89";"13,43";"12,17";"11,47";"11,72";"8,23";"8,76";"8,96";"9,73";"9,13";"8,93";"7,57";"16,43";"2,22";"2,09";"1,83";"2,49";"14,07";"18,69";"20,18";"21,74";"23,28";"16,76";"19,97";"23,28";"15,40";"29,04";"41,11";"89,91";"26,48";"49,94";"70,70";"154,63";"14,25";"26,87";"3,95";"117,29";"72,76";"67,17";"336,75";"153,92";"199,28";"163,87";"139,73";"133,52";"193,36";"224,42";"226,75";"236,36";"202,36";"158,23";"190,16";"228,00";"222,52";"257,29";"253,88";"251,57";"183,84";"194,36";"192,82";"390,99";"155,11";"155,06";"685,23";"1 078,91";"53,62";"58,41"
"Dane z kapit·lu, prijatÈ"
"  mil. EUR b.c.";"0,33";"0,37";"0,50";"0,63";"0,63";"0,66";"1,69";"1,99";"0,63";"0,80";"0,90";"1,33";"1,20";"1,13";"1,20";"1,23";"1,49";"1,46";"1,63";"2,19";"2,16";"2,03";"2,26";"1,76";"2,09";"1,59";"1,96";"2,69";"1,56";"1,93";"2,99";"2,62";"1,99";"1,89";"1,73";"2,19";"0,90";"1,16";"1,20";"0,70";"0,17";"0,13";"0,17";"0,10";"0,10";"0,00";"0,00";"0,17";"0,00";"0,00";"0,00";"0,10";"0,00";"0,00";"0,00";"0,10";"0,01";"0,01";"0,02";"0,01";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"-0,01";"0,00";"0,00"
"InvestiËnÈ dot·cie, prijatÈ"
"  mil. EUR b.c.";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"0,43";"5,05";"6,90";"24,70";"11,27";"10,15";"9,21";"9,96";"6,14";"7,17";"7,00";"7,04";"7,57";"7,00";"4,58";"13,81";"0,23";"0,20";"0,10";"0,30";"13,18";"17,53";"18,99";"21,05";"23,12";"16,63";"19,81";"23,18";"15,30";"29,04";"41,11";"89,75";"26,48";"49,94";"70,70";"154,53";"14,25";"26,87";"3,95";"117,19";"72,75";"67,16";"336,73";"153,91";"199,28";"163,85";"139,72";"133,52";"193,35";"224,42";"226,75";"236,36";"202,36";"158,22";"190,16";"228,00";"222,52";"257,29";"253,88";"251,57";"183,84";"194,36";"192,82";"390,99";"155,11";"155,06";"685,23";"1 078,92";"53,61";"58,41"
"PrÌjmy verejnej spr·vy spolu"
"  mil. EUR b.c.";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"2 723,28";"2 786,31";"2 922,50";"3 152,88";"3 094,98";"3 052,90";"3 127,09";"3 364,98";"3 182,35";"3 390,75";"3 011,32";"3 454,21";"3 160,41";"3 287,59";"3 390,78";"3 973,73";"3 449,60";"3 624,75";"3 915,57";"4 413,42";"3 825,02";"3 999,97";"3 985,31";"4 559,36";"4 346,70";"4 451,74";"4 627,35";"5 173,46";"4 417,44";"4 985,49";"4 641,31";"5 747,06";"4 852,25";"5 248,04";"5 270,70";"6 313,52";"5 411,25";"5 799,84";"5 947,35";"6 478,06";"5 625,83";"5 537,53";"5 798,18";"6 266,12";"5 644,00";"5 802,49";"5 879,36";"6 096,49";"6 030,38";"6 433,90";"6 336,12";"7 006,74";"6 244,40";"6 507,50";"6 575,23";"7 053,47";"6 745,62";"7 136,82";"7 226,61";"7 610,09";"6 889,31";"7 389,97";"7 305,52";"8 269,70";"7 176,19";"8 027,82";"8 529,25";"9 986,85";"7 573,97";"8 181,54"
"HrubÈ ˙spory"
"  mil. EUR b.c.";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"212,89";"118,56";"-31,12";"225,69";"255,57";"-96,56";"22,59";"61,97";"140,16";"116,21";"-113,32";"-256,78";"-166,57";"-157,37";"-148,41";"159,13";"133,13";"97,61";"213,95";"-29,52";"354,32";"215,80";"-20,44";"-84,02";"335,06";"297,94";"230,41";"123,16";"68,21";"126,41";"-41,59";"161,43";"46,31";"203,05";"220,68";"379,01";"148,98";"327,34";"523,70";"37,56";"-281,66";"-522,95";"-204,31";"-941,12";"-785,88";"-568,25";"-297,49";"-997,99";"-390,61";"-251,64";"102,42";"-190,01";"-498,62";"-258,88";"176,02";"-463,58";"-307,73";"37,82";"235,49";"-35,69";"-260,16";"180,70";"208,24";"80,16";"93,61";"518,94";"548,61";"407,75";"196,87";"590,13"
"»istÈ pÙûiËky poskytnutÈ/prijatÈ"
"  mil. EUR b.c.";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"-254,79";"-520,78";"-448,11";"-853,52";"-698,16";"-1 171,14";"-1 046,95";"-883,31";"-380,42";"-432,26";"-583,13";"-800,53";"-557,57";"-646,60";"-635,80";"-1 175,23";"-89,95";"-244,67";"-112,50";"-672,05";"173,07";"-148,34";"-346,98";"-741,99";"-129,27";"-160,99";"-315,90";"-847,47";"-431,04";"-475,51";"-511,82";"-602,93";"-246,30";"-379,47";"-210,49";"-392,52";"-331,52";"-348,61";"-150,67";"-832,00";"-768,21";"-1 415,10";"-996,47";"-1 816,72";"-1 086,74";"-1 207,21";"-911,74";"-1 852,42";"-759,67";"-820,27";"-374,79";"-1 065,97";"-767,02";"-699,59";"-363,97";"-1 328,31";"-468,46";"-290,86";"-344,60";"-913,49";"-319,19";"-386,73";"-558,82";"-791,38";"-452,74";"-457,02";"-330,17";"-890,37";"-376,39";"-339,10"

"Pozn·mky:"
"metodika ESA 2010 podæa ötvrùroËn˝ch n·rodn˝ch ˙Ëtov"